Date,05T,59T,61T,50T,52T,53T,54T,08T,19T,24T,26T,27T,30T,32T,35T,36T,40T,44T,46T,62T,63T,75T,76T,77T,79T,80T
2017-09-02,13.0,9.0,11.0,20.0,22.0,13.0,14.666666666666666,13.0,19.0,24.0,10.0,19.0,10.0,12.0,10.0,11.0,7.0,17.0,,8.0,18.0,7.0,4.0,27.0,7.0,8.0
2017-09-03,12.0,10.0,7.0,14.0,16.0,10.0,11.5,11.0,13.0,29.0,6.0,15.0,14.0,12.0,12.0,11.0,7.0,13.0,,11.0,13.0,10.0,5.0,16.0,6.0,5.0
2017-09-04,10.0,6.0,7.0,14.0,15.0,9.0,10.166666666666666,9.0,10.0,24.0,6.0,9.0,10.0,13.0,14.0,12.0,7.0,11.0,,4.0,11.0,11.0,8.0,17.0,5.0,7.0
2017-09-05,9.0,10.0,9.0,16.0,16.0,13.0,12.166666666666666,11.0,10.0,28.0,5.0,13.0,8.0,12.0,12.0,12.0,9.0,12.0,,4.0,14.0,10.0,11.0,13.0,6.0,8.0
2017-09-06,9.0,11.0,10.0,19.0,20.0,15.0,14.0,13.0,11.0,20.0,4.0,7.0,9.0,11.0,13.0,13.0,6.0,14.0,,5.0,14.0,9.0,11.0,16.0,6.0,12.0
2017-09-07,8.0,9.0,8.0,16.0,15.0,11.0,11.166666666666666,11.0,16.0,38.0,,9.0,8.0,15.0,11.0,4.0,6.0,19.0,,6.0,15.0,8.0,11.0,22.0,12.0,12.0
2017-09-08,11.0,11.0,15.0,17.0,16.0,18.0,14.666666666666666,11.0,12.0,56.0,,12.0,10.0,16.0,11.0,8.0,5.0,17.0,,10.0,20.0,8.0,10.0,26.0,15.0,9.0
2017-09-09,10.0,10.0,13.0,15.0,16.0,14.0,13.0,9.0,14.0,54.0,,17.0,13.0,17.0,14.0,8.0,9.0,26.0,,11.0,18.0,7.0,10.0,28.0,15.0,8.0
2017-09-10,14.0,23.0,19.0,22.0,24.0,20.0,20.333333333333332,13.0,22.0,33.0,,14.0,14.0,17.0,15.0,10.0,9.0,16.0,,,11.0,8.0,9.0,20.0,9.0,8.0
2017-09-11,20.0,32.0,25.0,29.0,33.0,28.0,27.833333333333332,23.0,24.0,44.0,,30.0,13.0,17.0,16.0,9.0,7.0,7.0,,,14.0,8.0,10.0,23.0,10.0,8.0
2017-09-12,21.0,24.0,28.0,29.0,30.0,26.0,26.333333333333332,19.0,22.0,36.0,,15.0,13.0,19.0,17.0,7.0,8.0,12.0,,5.0,18.0,10.0,11.0,15.0,12.0,11.0
2017-09-13,23.0,27.0,30.0,29.0,32.0,29.0,28.333333333333332,23.0,21.0,50.0,,22.0,20.0,21.0,15.0,10.0,9.0,12.0,,5.0,12.0,10.0,13.0,22.0,11.0,6.0
2017-09-14,18.0,19.0,21.0,23.0,26.0,23.0,21.666666666666668,17.0,28.0,49.0,,15.0,20.0,20.0,16.0,10.0,11.0,12.0,,4.0,10.0,9.0,11.0,26.0,8.0,5.0
2017-09-15,17.0,16.0,16.0,21.0,21.0,17.0,18.0,13.0,17.0,32.0,,18.0,12.0,13.0,16.0,10.0,12.0,10.0,,2.0,9.0,12.0,11.0,19.0,7.0,5.0
2017-09-16,9.0,13.0,10.0,15.0,18.0,10.0,12.5,13.0,14.0,28.0,,7.0,8.0,11.0,16.0,13.0,8.0,9.0,,5.0,14.0,9.0,10.0,10.0,6.0,5.0
2017-09-17,6.0,6.0,8.0,11.0,11.0,8.0,8.333333333333334,7.0,8.0,29.0,,8.0,14.0,9.0,13.0,5.0,5.0,12.0,,6.0,17.0,9.0,8.0,9.0,7.0,8.0
2017-09-18,11.0,9.0,11.0,18.0,18.0,12.0,13.166666666666666,10.0,18.0,25.0,,11.0,13.0,12.0,11.0,7.0,5.0,16.0,,5.0,16.0,8.0,7.0,16.0,5.0,12.0
2017-09-19,13.0,16.0,13.0,16.0,24.0,13.0,15.833333333333334,14.0,19.0,42.0,,12.0,12.0,14.0,13.0,8.0,6.0,10.0,,4.0,14.0,9.0,8.0,22.0,7.0,6.0
2017-09-20,17.0,15.0,15.0,25.0,31.0,18.0,20.166666666666668,25.0,25.0,64.0,,21.0,13.0,20.0,13.0,9.0,7.0,13.0,,3.0,11.0,10.0,10.0,15.0,10.0,7.0
2017-09-21,28.0,30.0,30.0,35.0,42.0,33.0,33.0,39.0,27.0,38.0,,26.0,12.0,32.0,16.0,10.0,6.0,8.0,,4.0,9.0,9.0,11.0,10.0,9.0,4.0
2017-09-22,20.0,15.0,21.0,25.0,30.0,20.0,21.833333333333332,26.0,25.0,,,21.0,17.0,21.0,15.0,9.0,7.0,12.0,,4.0,11.0,,12.0,11.0,7.0,5.0
2017-09-23,15.0,18.0,19.0,25.0,28.0,20.0,20.833333333333332,18.0,20.0,30.0,,22.0,11.0,17.0,19.0,14.0,12.0,13.0,,7.0,15.0,10.0,14.0,11.0,7.0,5.0
2017-09-24,16.0,18.0,19.0,22.0,28.0,19.0,20.333333333333332,18.0,21.0,25.0,,12.0,8.0,11.0,21.0,14.0,11.0,8.0,,8.0,16.0,9.0,11.0,15.0,6.0,5.0
2017-09-25,7.0,11.0,10.0,14.0,19.0,10.0,11.833333333333334,8.0,10.0,22.0,,9.0,9.0,12.0,20.0,16.0,9.0,12.0,,8.0,19.0,8.0,10.0,7.0,5.0,8.0
2017-09-26,4.0,5.0,12.0,13.0,15.0,10.0,9.833333333333334,9.0,10.0,23.0,7.0,5.0,9.0,12.0,17.0,8.0,10.0,11.0,,7.0,21.0,8.0,10.0,10.0,6.0,6.0
2017-09-27,11.0,6.0,17.0,24.0,23.0,14.0,15.833333333333334,15.0,18.0,22.0,8.0,14.0,11.0,14.0,15.0,10.0,9.0,9.0,,5.0,17.0,9.0,10.0,8.0,5.0,9.0
2017-09-28,8.0,9.0,9.0,16.0,19.0,11.0,12.0,12.0,18.0,37.0,8.0,10.0,15.0,14.0,19.0,11.0,12.0,12.0,,9.0,16.0,,12.0,11.0,7.0,8.0
2017-09-29,16.0,17.0,20.0,22.0,26.0,19.0,20.0,21.0,26.0,24.0,8.0,20.0,16.0,21.0,14.0,10.0,5.0,,,3.0,11.0,,14.0,12.0,9.0,4.0
2017-09-30,23.0,22.0,26.8,30.0,34.0,25.0,26.8,29.0,25.0,30.0,12.0,22.0,15.0,19.0,15.0,12.0,8.0,,,,10.0,,13.0,13.0,14.0,6.0
2017-10-01,21.0,32.0,30.0,30.0,36.0,26.0,29.166666666666668,28.0,25.0,29.0,17.0,13.0,10.0,16.0,20.0,14.0,11.0,,,,15.0,,9.0,18.0,22.0,10.0
2017-10-02,16.0,21.0,20.0,23.0,28.0,17.0,20.833333333333332,23.0,25.0,33.0,10.0,21.0,16.0,16.0,20.0,13.0,9.0,,,4.0,14.0,,9.0,16.0,12.0,8.0
2017-10-03,15.0,9.0,17.0,22.0,28.0,18.0,18.166666666666668,24.0,22.0,22.0,11.0,26.0,11.0,,16.0,10.0,,,,7.0,15.0,,12.0,18.0,7.0,10.0
2017-10-04,9.0,14.0,14.0,19.0,24.0,12.0,15.333333333333334,20.0,17.0,22.0,7.0,16.0,8.0,,13.0,7.0,,,,8.0,16.0,4.0,10.0,14.0,5.0,8.0
2017-10-05,10.0,13.0,17.0,19.0,23.0,13.0,15.833333333333334,18.0,15.0,23.0,10.0,9.0,14.0,15.0,11.0,8.0,,,,7.0,17.0,6.0,10.0,9.0,8.0,8.0
2017-10-06,21.0,22.0,26.0,26.0,32.0,25.4,25.400000000000002,26.0,26.0,30.0,10.0,31.0,17.0,21.0,14.0,9.0,,,,7.0,18.0,7.0,10.0,,8.0,8.0
2017-10-07,18.0,26.0,23.0,27.0,33.0,22.0,24.833333333333332,27.0,26.0,33.0,9.0,24.0,20.0,18.0,14.0,10.0,,,,9.0,13.0,7.0,11.0,,8.0,7.0
2017-10-08,17.0,26.0,22.0,28.0,38.0,26.0,26.166666666666668,32.0,26.0,35.0,12.0,32.0,23.0,28.0,12.0,8.0,,,,4.0,12.0,7.0,12.0,,8.0,6.0
2017-10-09,15.0,16.0,14.0,22.0,26.0,20.0,18.833333333333332,24.0,20.0,38.0,15.0,37.0,19.0,24.0,12.0,8.0,,,,5.0,14.0,8.0,11.0,,13.0,5.0
2017-10-10,19.0,26.0,23.0,27.0,31.0,21.0,24.5,30.0,26.0,40.0,,23.0,20.0,25.0,15.0,11.0,8.0,,,,11.0,9.0,,16.0,15.0,8.0
2017-10-11,9.0,17.0,16.0,21.0,23.0,14.0,16.666666666666668,21.0,24.0,41.0,,,11.0,23.0,13.0,8.0,5.0,,,4.0,11.0,7.0,8.0,18.0,10.0,6.0
2017-10-12,23.0,31.0,29.0,34.0,47.0,24.0,31.333333333333332,37.0,27.0,48.0,,,17.0,25.0,14.0,7.0,8.0,,,4.0,11.0,8.0,,13.0,15.0,7.0
2017-10-13,38.0,45.0,42.0,44.0,55.0,34.0,43.0,53.0,41.0,35.0,,,23.0,26.0,14.0,7.0,8.0,,,,10.0,8.0,13.0,15.0,19.0,4.0
2017-10-14,17.0,11.0,15.0,20.0,23.0,16.0,17.0,25.0,27.0,40.0,,,18.0,17.0,16.0,12.0,7.0,,,5.0,12.0,9.0,11.0,18.0,9.0,7.0
2017-10-15,13.0,12.0,15.0,20.0,29.0,11.0,16.666666666666668,20.0,16.0,34.0,,,10.0,8.0,14.0,10.0,7.0,,,9.0,16.0,10.0,6.0,21.0,5.0,9.0
2017-10-16,11.0,6.0,11.0,16.0,24.0,9.0,12.833333333333334,18.0,13.0,21.0,,,9.0,11.0,14.0,6.0,6.0,,,7.0,17.0,10.0,8.0,19.0,4.0,12.0
2017-10-17,13.0,12.0,13.0,21.0,28.0,13.0,16.666666666666668,21.0,18.0,27.0,8.0,,12.0,12.0,15.0,9.0,5.0,,,10.0,21.0,10.0,9.0,15.0,6.0,15.0
2017-10-18,15.0,16.0,20.0,25.0,33.0,16.0,20.833333333333332,30.0,21.0,32.0,13.0,,13.0,16.0,15.0,8.0,6.0,,13.0,10.0,26.0,9.0,6.0,14.0,7.0,14.0
2017-10-19,16.0,12.0,19.0,25.0,28.0,17.0,19.5,30.0,28.0,36.0,9.0,20.0,22.0,,20.0,9.0,8.0,,12.0,10.0,22.0,9.0,10.0,15.0,8.0,14.0
2017-10-20,11.0,12.0,14.0,19.0,22.0,14.0,15.333333333333334,15.0,29.0,43.0,8.0,20.0,29.0,,16.0,12.0,6.0,,18.0,12.0,22.0,9.0,12.0,19.0,8.0,15.0
2017-10-21,25.0,24.0,31.0,32.0,41.0,22.0,29.166666666666668,36.0,33.0,51.0,9.0,19.0,28.0,,16.0,11.0,8.0,,19.0,16.0,21.0,9.0,14.0,24.0,8.0,11.0
2017-10-22,14.0,15.0,20.0,25.0,27.0,16.0,19.5,24.0,22.0,30.0,8.0,18.0,12.0,,19.0,11.0,6.0,,20.0,10.0,20.0,10.0,11.0,16.0,8.0,12.0
2017-10-23,12.0,14.0,14.0,19.0,26.0,12.0,16.166666666666668,18.0,18.0,,12.0,25.0,12.0,,17.0,17.0,6.0,,20.0,12.0,20.0,8.0,11.0,17.0,11.0,14.0
2017-10-24,10.0,11.0,15.0,20.0,26.0,11.0,15.5,24.0,20.0,,19.0,32.0,13.0,17.0,17.0,17.0,12.0,,23.0,7.0,21.0,10.0,13.0,17.0,17.0,12.0
2017-10-25,18.0,21.0,25.0,27.0,22.2,20.0,22.2,27.0,27.0,,14.0,41.0,19.0,,20.0,12.0,12.0,,29.0,,19.0,16.0,22.0,24.0,17.0,9.0
2017-10-26,27.0,40.0,36.0,35.0,32.4,24.0,32.4,41.0,35.0,,22.0,45.0,27.0,22.0,21.0,12.0,18.0,,24.0,7.0,17.0,13.0,20.0,23.0,28.0,7.0
2017-10-27,32.0,39.0,36.0,45.0,35.2,24.0,35.199999999999996,47.0,31.0,,26.0,51.0,26.0,26.0,19.0,11.0,14.0,,25.0,6.0,20.0,,21.0,30.0,29.0,9.0
2017-10-28,32.0,33.0,38.0,37.0,53.0,26.0,36.5,41.0,37.0,,35.0,69.0,30.0,36.0,20.0,13.0,16.0,,35.0,,16.0,,21.0,43.0,37.0,7.0
2017-10-29,42.0,42.0,51.0,49.0,61.0,34.0,46.5,54.0,49.0,,55.0,70.0,33.0,47.0,22.0,17.0,21.0,11.0,40.0,4.0,15.0,,28.0,45.0,48.0,9.0
2017-10-30,40.0,43.0,51.0,46.0,43.2,36.0,43.199999999999996,52.0,48.0,,57.0,63.0,32.0,46.0,37.0,22.0,29.0,14.0,38.0,7.0,17.0,,38.0,48.0,49.0,14.0
2017-10-31,33.0,37.0,45.0,42.0,38.0,33.0,38.0,46.0,40.0,,44.0,58.0,27.0,41.0,38.0,24.0,29.0,23.0,39.0,15.0,30.0,31.0,45.0,39.0,42.0,25.0
2017-11-01,35.0,37.0,47.0,43.0,58.0,32.0,42.0,46.0,37.0,,43.0,59.0,25.0,35.0,35.0,27.0,29.0,20.0,41.0,14.0,28.0,28.0,38.0,33.0,45.0,22.0
2017-11-02,33.0,39.0,44.0,43.0,38.0,31.0,38.0,47.0,39.0,,42.0,63.0,18.0,35.0,32.0,22.0,25.0,,34.0,,19.0,23.0,36.0,32.0,39.0,9.0
2017-11-03,32.0,36.0,43.0,40.0,36.6,32.0,36.6,46.0,41.0,,47.0,65.0,22.0,40.0,31.0,23.0,25.0,7.0,42.0,,11.0,31.0,35.0,43.0,38.0,7.0
2017-11-04,44.0,45.0,57.0,51.0,47.2,39.0,47.199999999999996,59.0,51.0,,50.0,,30.0,47.0,44.0,33.0,33.0,7.0,35.0,,7.0,37.0,,47.0,47.0,5.0
2017-11-05,24.0,23.0,35.0,33.0,28.0,25.0,28.0,35.0,32.0,,35.0,,17.0,25.0,39.0,25.0,31.0,15.0,33.0,3.0,12.0,32.0,,26.0,35.0,19.0
2017-11-06,38.0,38.0,49.0,48.0,41.0,32.0,41.0,51.0,41.0,,33.0,,18.0,38.0,36.0,26.0,30.0,,32.0,6.0,14.0,27.0,33.0,39.0,27.0,13.0
2017-11-07,28.0,32.25,38.0,38.0,32.25,25.0,32.25,41.0,37.0,,31.0,,29.0,42.0,31.0,20.0,22.0,,27.0,5.0,19.0,22.0,18.0,38.0,26.0,14.0
2017-11-08,25.0,33.0,37.0,36.0,42.0,25.0,33.0,35.0,27.0,,38.0,,21.0,28.0,21.0,16.0,16.0,,19.0,,13.0,15.0,20.0,24.0,29.0,10.0
2017-11-09,18.0,25.6,26.0,29.0,36.0,19.0,25.599999999999998,26.0,29.0,,30.0,,20.0,20.0,20.0,12.0,15.0,,17.0,,12.0,11.0,17.0,20.0,22.0,7.0
2017-11-10,18.0,23.6,24.0,28.0,30.0,18.0,23.599999999999998,25.0,26.0,,23.0,,16.0,22.0,17.0,12.0,10.0,,13.0,,14.0,10.0,18.0,15.0,21.0,6.0
2017-11-11,12.0,18.6,20.0,21.0,26.0,14.0,18.599999999999998,22.0,25.0,,22.0,,,21.0,19.0,10.0,12.0,,17.0,4.0,12.0,,17.0,18.0,19.0,8.0
2017-11-12,18.0,23.4,24.0,26.0,32.0,17.0,23.400000000000002,28.0,28.0,,18.0,,,29.0,18.0,10.0,12.0,,18.0,,10.0,,22.0,22.0,19.0,5.0
2017-11-13,24.0,29.2,33.0,33.0,36.0,20.0,29.2,33.0,38.0,,15.0,,,24.0,21.0,16.0,16.0,,24.0,,13.0,11.0,21.0,25.0,15.0,8.0
2017-11-14,29.0,34.6,34.0,39.0,48.0,23.0,34.6,39.0,35.0,,,,,38.0,23.0,18.0,14.0,,23.0,5.0,13.0,12.0,26.0,23.0,27.0,6.0
2017-11-15,24.0,31.4,31.0,38.0,43.0,21.0,31.400000000000002,43.0,38.0,,,,,40.0,23.0,18.0,15.0,,19.0,,12.0,14.0,24.0,24.0,29.0,4.0
2017-11-16,18.0,21.0,21.0,24.0,27.0,15.0,21.0,23.0,25.0,,,,25.0,31.0,24.0,18.0,19.0,,12.0,5.0,17.0,11.0,22.0,20.0,21.0,8.0
2017-11-17,25.0,29.2,30.0,32.0,40.0,19.0,29.2,34.0,37.0,53.0,22.0,,45.0,37.0,26.0,18.0,13.0,,17.0,6.0,18.0,10.0,16.0,24.0,22.0,9.0
2017-11-18,42.0,42.6,45.0,45.0,56.0,25.0,42.6,54.0,43.0,54.0,21.0,40.0,37.0,40.0,19.0,17.0,14.0,,17.0,11.0,16.0,10.0,21.0,50.0,22.0,11.0
2017-11-19,28.0,34.2,36.0,37.0,45.0,25.0,34.199999999999996,37.0,37.0,52.0,17.0,30.0,27.0,38.0,22.0,18.0,16.0,,13.0,8.0,18.0,13.0,20.0,39.0,15.0,9.0
2017-11-20,14.0,20.0,19.0,23.0,28.0,16.0,20.0,24.0,19.0,37.0,11.0,27.0,15.0,12.0,24.0,24.0,15.0,,11.0,7.0,16.0,15.0,16.0,11.0,13.0,12.0
2017-11-21,11.0,16.8,17.0,19.0,24.0,13.0,16.8,17.0,19.0,,10.0,,13.0,,23.0,23.0,14.0,,10.0,6.0,,9.0,14.0,12.0,13.0,7.0
2017-11-22,19.0,23.6,22.0,27.0,34.0,16.0,23.599999999999998,26.0,25.0,24.0,15.0,,14.0,20.0,20.0,20.0,11.0,,11.0,5.0,,,24.0,17.0,16.0,8.0
2017-11-23,10.0,15.0,17.0,17.0,23.0,12.0,15.666666666666666,19.0,19.0,20.0,21.0,,11.0,14.0,23.0,18.0,14.0,,9.0,,13.0,10.0,22.0,13.0,19.0,5.0
2017-11-24,10.0,20.0,18.0,20.0,26.0,13.0,17.833333333333332,17.0,16.0,15.0,21.0,,8.0,14.0,25.0,17.0,11.0,,,,14.0,11.0,20.0,15.0,21.0,7.0
2017-11-25,20.0,23.0,29.0,29.0,35.0,20.0,26.0,30.0,21.0,31.0,23.0,,10.0,20.0,24.0,14.0,,,,,14.0,14.0,19.0,18.0,21.0,6.0
2017-11-26,21.0,23.0,29.0,31.0,35.0,21.0,26.666666666666668,30.0,26.0,26.0,23.0,,11.0,21.0,21.0,12.0,,,,,8.0,,21.0,19.0,22.0,5.0
2017-11-27,17.0,23.0,26.0,28.0,35.0,25.8,25.8,25.0,27.0,26.0,21.0,,13.0,22.0,25.0,17.0,,,,,13.0,,22.0,22.0,27.0,7.0
2017-11-28,23.0,24.0,34.0,33.0,42.0,31.2,31.2,31.0,38.0,28.0,24.0,,19.0,29.0,32.0,23.0,,,18.0,,10.0,,21.0,25.0,25.0,5.0
2017-11-29,22.0,25.0,24.0,27.0,41.0,29.0,28.0,26.0,29.0,23.0,22.0,,19.0,30.0,27.0,15.0,,,20.0,,9.0,12.0,21.0,20.0,23.0,4.0
2017-11-30,29.8,23.0,27.0,30.0,40.0,29.0,29.8,25.0,27.0,24.0,21.0,,18.0,24.0,25.0,17.0,,,18.0,4.0,11.0,11.0,21.0,16.0,26.0,3.0
2017-12-01,32.8,28.0,34.0,30.0,42.0,30.0,32.800000000000004,32.0,28.0,27.0,24.0,,19.0,26.0,24.0,15.0,,9.0,18.0,,13.0,,25.0,16.0,24.0,8.0
2017-12-02,31.0,24.0,31.0,31.0,42.0,27.0,31.0,35.0,31.0,24.0,,,12.0,23.0,26.0,13.0,,10.0,16.0,,11.0,13.0,20.0,12.0,25.0,7.0
2017-12-03,26.6,27.0,25.0,26.0,35.0,20.0,26.599999999999998,30.0,20.0,31.0,,,12.0,,26.0,15.0,,8.0,20.0,,10.0,,25.0,9.0,25.0,5.0
2017-12-04,24.2,19.0,22.0,27.0,35.0,18.0,24.2,28.0,22.0,29.0,25.0,,11.0,,27.0,27.0,,,18.0,6.0,14.0,15.0,30.0,13.0,24.0,6.0
2017-12-05,11.0,19.0,24.0,20.0,32.0,17.0,20.5,26.0,22.0,21.0,,,10.0,,29.0,29.0,,,19.0,,13.0,17.0,27.0,14.0,23.0,5.0
2017-12-06,20.0,28.0,31.0,33.0,47.0,22.0,30.166666666666668,36.0,27.0,32.0,,,18.0,29.0,33.0,23.0,,,23.0,,11.0,,34.0,17.0,31.0,7.0
2017-12-07,23.0,36.0,34.0,35.0,53.0,24.0,34.166666666666664,37.0,34.0,44.0,,,23.0,27.0,37.0,28.0,,,32.0,7.0,15.0,,36.0,31.0,36.0,8.0
2017-12-08,26.0,29.0,39.0,38.0,50.0,28.0,35.0,46.0,36.0,52.0,44.0,,30.0,28.0,39.0,29.0,,12.0,21.0,8.0,17.0,22.0,37.0,18.0,35.0,10.0
2017-12-09,17.0,23.0,28.0,25.0,37.0,21.0,25.166666666666668,31.0,30.0,41.0,40.0,,16.0,25.0,41.0,41.0,,11.0,31.0,8.0,17.0,22.0,40.0,27.0,34.0,10.0
2017-12-10,39.0,38.0,54.0,50.0,60.0,40.0,46.833333333333336,58.0,48.0,53.0,47.0,,28.0,44.0,36.0,36.0,,15.0,36.0,15.0,21.0,21.0,35.0,44.0,43.0,13.0
2017-12-11,50.0,61.0,68.0,69.0,88.0,48.0,64.0,81.0,58.0,68.0,49.0,,35.0,56.0,26.0,26.0,,22.0,41.0,13.0,26.0,23.0,39.0,35.0,42.0,20.0
2017-12-12,25.0,34.0,42.0,38.0,44.0,29.0,35.333333333333336,47.0,38.0,66.0,40.0,,31.0,44.0,30.0,14.0,,26.0,33.0,21.0,27.0,24.0,27.0,52.0,38.0,20.0
2017-12-13,16.0,26.0,33.0,32.0,33.0,24.0,27.333333333333332,38.0,29.0,42.0,25.0,27.0,21.0,33.0,26.0,15.0,22.0,19.0,46.0,18.0,28.0,23.0,,40.0,25.0,19.0
2017-12-14,20.0,26.0,34.0,34.0,36.0,24.0,29.0,44.0,27.0,48.0,21.0,28.0,18.0,29.0,22.0,13.0,20.0,22.0,42.0,16.0,24.0,,25.0,37.0,26.0,18.0
2017-12-15,28.0,40.0,46.0,42.0,44.0,31.0,38.5,52.0,42.0,69.0,33.0,53.0,25.0,34.0,30.0,15.0,24.0,28.0,31.0,17.0,25.0,16.0,28.0,44.0,33.0,21.0
2017-12-16,25.0,28.0,38.0,38.0,42.0,27.0,33.0,48.0,35.0,32.0,43.0,59.0,22.0,25.0,29.0,19.0,27.0,23.0,12.0,14.0,24.0,17.0,32.0,24.0,39.0,15.0
2017-12-17,9.0,18.0,17.0,15.0,20.0,12.0,15.166666666666666,22.0,20.0,16.0,29.0,24.0,11.0,19.0,33.0,23.0,23.0,12.0,18.0,11.0,21.0,11.0,29.0,20.0,26.0,12.0
2017-12-18,29.0,29.0,39.0,33.0,38.0,24.0,32.0,40.0,36.0,36.0,41.0,48.0,20.0,37.0,30.0,20.0,20.0,7.0,32.0,8.0,17.0,19.0,31.0,38.0,40.0,10.0
2017-12-19,38.0,30.0,54.0,42.0,48.0,35.0,41.166666666666664,51.0,38.0,41.0,51.0,57.0,22.0,40.0,35.0,22.0,28.0,14.0,50.0,9.0,23.0,30.0,41.0,38.0,,13.0
2017-12-20,41.0,39.0,59.0,51.0,55.0,39.0,47.333333333333336,54.0,42.0,43.0,66.0,72.0,22.0,42.0,38.0,25.0,37.0,21.0,43.0,14.0,30.0,34.0,39.0,43.0,49.0,18.0
2017-12-21,47.0,55.0,59.0,53.0,57.0,35.0,51.0,58.0,55.0,47.0,64.0,70.0,21.0,41.0,39.0,27.0,35.0,20.0,46.0,13.0,27.0,40.0,49.0,37.0,49.0,20.0
2017-12-22,50.0,58.0,64.0,58.0,69.0,36.0,55.833333333333336,61.0,66.0,50.0,53.0,74.0,34.0,63.0,39.0,26.0,40.0,19.0,42.0,7.0,22.0,30.0,52.0,55.0,56.0,22.0
2017-12-23,54.0,61.0,68.0,62.0,75.0,38.0,59.666666666666664,70.0,77.0,64.0,58.0,96.0,52.0,78.0,40.0,34.0,41.0,15.0,34.0,,14.0,,60.0,55.0,57.0,21.0
2017-12-24,44.0,51.0,62.0,59.0,67.0,36.0,53.166666666666664,65.0,62.0,44.0,44.0,78.0,37.0,63.0,34.0,24.0,34.0,10.0,25.0,11.0,17.0,18.0,40.0,31.0,44.0,10.0
2017-12-25,20.0,25.0,30.0,30.0,39.0,21.0,27.5,37.0,35.0,29.0,47.0,46.0,14.0,30.0,29.0,20.0,24.0,12.0,35.0,12.0,23.0,30.0,45.0,37.0,35.0,13.0
2017-12-26,51.0,55.6,62.0,60.0,70.0,35.0,55.6,72.0,57.0,51.0,55.0,73.0,40.0,49.0,43.0,32.0,38.0,13.0,50.0,6.0,17.0,42.0,44.0,52.0,56.0,18.0
2017-12-27,38.0,41.2,46.0,45.0,52.0,25.0,41.199999999999996,56.0,48.0,32.0,23.0,45.0,32.0,,35.0,26.0,21.0,9.0,29.0,10.0,16.0,29.0,21.0,27.0,15.0,19.0
2017-12-28,18.0,21.0,26.0,29.0,37.0,18.0,24.833333333333332,30.0,30.0,17.0,11.0,28.0,30.0,34.0,16.0,10.0,6.0,8.0,18.0,7.0,17.0,,9.0,23.0,8.0,10.0
2017-12-29,14.0,15.0,20.0,24.0,31.0,15.0,19.833333333333332,24.0,23.0,19.0,12.0,24.0,24.0,29.0,19.0,15.0,11.0,9.0,17.0,11.0,15.0,11.0,10.0,25.0,15.0,9.0
2017-12-30,14.0,22.0,22.0,24.0,31.0,16.0,21.5,26.0,24.0,16.0,14.0,29.0,21.0,20.0,20.0,17.0,12.0,9.0,11.0,12.0,17.0,12.0,14.0,25.0,20.0,8.0
2017-12-31,15.0,18.0,24.0,23.0,28.0,14.0,20.333333333333332,26.0,24.0,12.0,16.0,34.0,15.0,,21.0,14.0,12.0,10.0,11.0,15.0,18.0,12.0,15.0,15.0,19.0,9.0
